id,cd_sig,code_10km,id_gps_data,id_device,gps_date,ttf,temperature,sat_number,hdop,latitude,longitude,altitude,dimension,accurate
3214,1kmL93E1036N6350,E1036N6350,"11269","14",2021/06/07 18:00:00,,"8",,,44.1714167,7.206505,"2439",,vrai
3215,1kmL93E1036N6351,E1036N6351,,,,,,,,,,,,
3216,1kmL93E1036N6352,E1036N6352,"14184","11",2021/07/23 12:00:00,,"20",,,44.193365,7.2095167,"2388",,vrai
3216,1kmL93E1036N6352,E1036N6352,"12408","11",2021/06/25 12:00:00,,"18",,,44.1950583,7.20703,"2341",,vrai
3216,1kmL93E1036N6352,E1036N6352,"12170","11",2021/06/22 18:00:00,,"11",,,44.1953683,7.2072617,"2341",,vrai
3217,1kmL93E1036N6353,E1036N6353,"13839","11",2021/07/18 00:00:00,,"14",,,44.19623,7.2128617,"2247",,vrai
3217,1kmL93E1036N6353,E1036N6353,"12286","11",2021/06/25 00:00:00,,"11",,,44.2027333,7.21772,"2396",,vrai
3217,1kmL93E1036N6353,E1036N6353,"12285","11",2021/06/24 18:00:00,,"10",,,44.20347,7.2166467,"2377",,vrai
3217,1kmL93E1036N6353,E1036N6353,"12282","11",2021/06/24 00:00:00,,"9",,,44.2034933,7.21753,"2371",,vrai
3217,1kmL93E1036N6353,E1036N6353,"12172","11",2021/06/23 06:00:00,,"8",,,44.2029017,7.211095,"2439",,vrai
3217,1kmL93E1036N6353,E1036N6353,"12171","11",2021/06/23 00:00:00,,"9",,,44.197035,7.2146367,"2256",,vrai
3218,1kmL93E1036N6354,E1036N6354,"12287","11",2021/06/25 06:00:00,,"7",,,44.2046,7.209125,"2605",,vrai
3218,1kmL93E1036N6354,E1036N6354,"12284","11",2021/06/24 12:00:00,,"13",,,44.2067233,7.212805,"2592",,vrai
3218,1kmL93E1036N6354,E1036N6354,"12283","11",2021/06/24 06:00:00,,"13",,,44.2080067,7.2140933,"2576",,vrai
3218,1kmL93E1036N6354,E1036N6354,"12281","11",2021/06/23 18:00:00,,"10",,,44.2048333,7.2154067,"2461",,vrai
3218,1kmL93E1036N6354,E1036N6354,"12280","11",2021/06/23 12:00:00,,"13",,,44.20616,7.2105633,"2621",,vrai
3219,1kmL93E1036N6355,E1036N6355,"14183","11",2021/07/23 06:00:00,,"11",,,44.21353,7.2128017,"2779",,vrai
3219,1kmL93E1036N6355,E1036N6355,"14181","11",2021/07/22 18:00:00,,"21",,,44.216115,7.208025,"2590",,vrai
3219,1kmL93E1036N6355,E1036N6355,"14180","11",2021/07/22 12:00:00,,"18",,,44.2164833,7.2084133,"2627",,vrai
3220,1kmL93E1036N6356,E1036N6356,,,,,,,,,,,,
3221,1kmL93E1036N6357,E1036N6357,,,,,,,,,,,,
3222,1kmL93E1036N6358,E1036N6358,,,,,,,,,,,,
3223,1kmL93E1036N6359,E1036N6359,,,,,,,,,,,,
3224,1kmL93E1036N6360,E1036N6360,,,,,,,,,,,,
3225,1kmL93E1037N6322,E1037N6322,,,,,,,,,,,,
3226,1kmL93E1037N6323,E1037N6323,,,,,,,,,,,,
3227,1kmL93E1037N6324,E1037N6324,,,,,,,,,,,,
3228,1kmL93E1037N6325,E1037N6325,,,,,,,,,,,,
3229,1kmL93E1037N6326,E1037N6326,,,,,,,,,,,,
3230,1kmL93E1037N6327,E1037N6327,,,,,,,,,,,,
3231,1kmL93E1037N6328,E1037N6328,,,,,,,,,,,,
3232,1kmL93E1037N6329,E1037N6329,,,,,,,,,,,,
3233,1kmL93E1037N6330,E1037N6330,,,,,,,,,,,,
3234,1kmL93E1037N6331,E1037N6331,,,,,,,,,,,,
3235,1kmL93E1037N6332,E1037N6332,,,,,,,,,,,,
3236,1kmL93E1037N6333,E1037N6333,,,,,,,,,,,,
3237,1kmL93E1037N6334,E1037N6334,,,,,,,,,,,,
3238,1kmL93E1037N6335,E1037N6335,,,,,,,,,,,,
3239,1kmL93E1037N6336,E1037N6336,,,,,,,,,,,,
3240,1kmL93E1037N6337,E1037N6337,,,,,,,,,,,,
3241,1kmL93E1037N6338,E1037N6338,,,,,,,,,,,,
3242,1kmL93E1037N6339,E1037N6339,,,,,,,,,,,,
3243,1kmL93E1037N6340,E1037N6340,,,,,,,,,,,,
3244,1kmL93E1037N6341,E1037N6341,,,,,,,,,,,,
3245,1kmL93E1037N6342,E1037N6342,,,,,,,,,,,,
3246,1kmL93E1037N6343,E1037N6343,,,,,,,,,,,,
3247,1kmL93E1037N6344,E1037N6344,,,,,,,,,,,,
3248,1kmL93E1037N6345,E1037N6345,,,,,,,,,,,,
3249,1kmL93E1037N6346,E1037N6346,,,,,,,,,,,,
3250,1kmL93E1037N6347,E1037N6347,,,,,,,,,,,,
3251,1kmL93E1037N6348,E1037N6348,,,,,,,,,,,,
3252,1kmL93E1037N6349,E1037N6349,"11422","15",2021/06/11 06:00:00,,"13",,,44.1624117,7.225575,"2774",,vrai
3252,1kmL93E1037N6349,E1037N6349,"11421","15",2021/06/11 00:00:00,,"9",,,44.1629467,7.2246167,"2830",,vrai
3252,1kmL93E1037N6349,E1037N6349,"11420","15",2021/06/10 18:00:00,,"8",,,44.1624183,7.2262083,"2750",,vrai
3252,1kmL93E1037N6349,E1037N6349,"11193","14",2021/06/07 12:00:00,,"10",,,44.1605817,7.2155817,"2457",,vrai
3253,1kmL93E1037N6350,E1037N6350,,,,,,,,,,,,
3254,1kmL93E1037N6351,E1037N6351,"13838","11",2021/07/17 18:00:00,,"15",,,44.1846433,7.2285783,"2211",,vrai
3255,1kmL93E1037N6352,E1037N6352,,,,,,,,,,,,
3256,1kmL93E1037N6353,E1037N6353,,,,,,,,,,,,
3257,1kmL93E1037N6354,E1037N6354,,,,,,,,,,,,
3258,1kmL93E1037N6355,E1037N6355,,,,,,,,,,,,
3259,1kmL93E1037N6356,E1037N6356,,,,,,,,,,,,
3260,1kmL93E1037N6357,E1037N6357,,,,,,,,,,,,
3261,1kmL93E1037N6358,E1037N6358,,,,,,,,,,,,
3262,1kmL93E1037N6359,E1037N6359,,,,,,,,,,,,
3263,1kmL93E1037N6360,E1037N6360,,,,,,,,,,,,
3264,1kmL93E1038N6318,E1038N6318,,,,,,,,,,,,
3265,1kmL93E1038N6319,E1038N6319,,,,,,,,,,,,
3266,1kmL93E1038N6320,E1038N6320,,,,,,,,,,,,
3267,1kmL93E1038N6321,E1038N6321,,,,,,,,,,,,
3268,1kmL93E1038N6322,E1038N6322,,,,,,,,,,,,
3269,1kmL93E1038N6323,E1038N6323,,,,,,,,,,,,
3270,1kmL93E1038N6324,E1038N6324,,,,,,,,,,,,
3271,1kmL93E1038N6325,E1038N6325,,,,,,,,,,,,
3272,1kmL93E1038N6326,E1038N6326,,,,,,,,,,,,
3273,1kmL93E1038N6327,E1038N6327,,,,,,,,,,,,
3274,1kmL93E1038N6328,E1038N6328,,,,,,,,,,,,
3275,1kmL93E1038N6329,E1038N6329,,,,,,,,,,,,
3276,1kmL93E1038N6330,E1038N6330,,,,,,,,,,,,
3277,1kmL93E1038N6331,E1038N6331,,,,,,,,,,,,
3278,1kmL93E1038N6332,E1038N6332,,,,,,,,,,,,
3279,1kmL93E1038N6333,E1038N6333,,,,,,,,,,,,
3280,1kmL93E1038N6334,E1038N6334,,,,,,,,,,,,
3281,1kmL93E1038N6335,E1038N6335,,,,,,,,,,,,
3282,1kmL93E1038N6336,E1038N6336,,,,,,,,,,,,
3283,1kmL93E1038N6337,E1038N6337,,,,,,,,,,,,
3284,1kmL93E1038N6338,E1038N6338,,,,,,,,,,,,
3285,1kmL93E1038N6339,E1038N6339,,,,,,,,,,,,
3286,1kmL93E1038N6340,E1038N6340,,,,,,,,,,,,
3287,1kmL93E1038N6341,E1038N6341,,,,,,,,,,,,
3288,1kmL93E1038N6342,E1038N6342,,,,,,,,,,,,
3289,1kmL93E1038N6343,E1038N6343,,,,,,,,,,,,
3290,1kmL93E1038N6344,E1038N6344,,,,,,,,,,,,
3291,1kmL93E1038N6345,E1038N6345,,,,,,,,,,,,
3292,1kmL93E1038N6346,E1038N6346,,,,,,,,,,,,
3293,1kmL93E1038N6347,E1038N6347,,,,,,,,,,,,
3294,1kmL93E1038N6348,E1038N6348,"11192","14",2021/06/07 06:00:00,,"10",,,44.15072,7.233965,"2222",,vrai
3295,1kmL93E1038N6349,E1038N6349,,,,,,,,,,,,
3296,1kmL93E1038N6350,E1038N6350,,,,,,,,,,,,
3297,1kmL93E1038N6351,E1038N6351,"12413","11",2021/06/26 18:00:00,,"13",,,44.179865,7.2399983,"2414",,vrai
3298,1kmL93E1038N6352,E1038N6352,,,,,,,,,,,,
3299,1kmL93E1038N6353,E1038N6353,,,,,,,,,,,,
3300,1kmL93E1038N6354,E1038N6354,,,,,,,,,,,,
3301,1kmL93E1038N6355,E1038N6355,,,,,,,,,,,,
3302,1kmL93E1038N6356,E1038N6356,,,,,,,,,,,,
3303,1kmL93E1038N6357,E1038N6357,,,,,,,,,,,,
3304,1kmL93E1038N6358,E1038N6358,,,,,,,,,,,,
3305,1kmL93E1038N6359,E1038N6359,,,,,,,,,,,,
3306,1kmL93E1038N6360,E1038N6360,,,,,,,,,,,,
3307,1kmL93E1039N6317,E1039N6317,,,,,,,,,,,,
3308,1kmL93E1039N6318,E1039N6318,,,,,,,,,,,,
3309,1kmL93E1039N6319,E1039N6319,,,,,,,,,,,,
3310,1kmL93E1039N6320,E1039N6320,,,,,,,,,,,,
3311,1kmL93E1039N6321,E1039N6321,,,,,,,,,,,,
3312,1kmL93E1039N6322,E1039N6322,,,,,,,,,,,,
3313,1kmL93E1039N6323,E1039N6323,,,,,,,,,,,,
3314,1kmL93E1039N6324,E1039N6324,,,,,,,,,,,,
3315,1kmL93E1039N6325,E1039N6325,,,,,,,,,,,,
3316,1kmL93E1039N6326,E1039N6326,,,,,,,,,,,,
3317,1kmL93E1039N6327,E1039N6327,,,,,,,,,,,,
3318,1kmL93E1039N6328,E1039N6328,,,,,,,,,,,,
3319,1kmL93E1039N6329,E1039N6329,,,,,,,,,,,,
3320,1kmL93E1039N6330,E1039N6330,,,,,,,,,,,,
3321,1kmL93E1039N6331,E1039N6331,,,,,,,,,,,,
3322,1kmL93E1039N6332,E1039N6332,,,,,,,,,,,,
3323,1kmL93E1039N6333,E1039N6333,,,,,,,,,,,,
3324,1kmL93E1039N6334,E1039N6334,,,,,,,,,,,,
3325,1kmL93E1039N6335,E1039N6335,,,,,,,,,,,,
3326,1kmL93E1039N6336,E1039N6336,,,,,,,,,,,,
3327,1kmL93E1039N6337,E1039N6337,,,,,,,,,,,,
3328,1kmL93E1039N6338,E1039N6338,,,,,,,,,,,,
3329,1kmL93E1039N6339,E1039N6339,,,,,,,,,,,,
3330,1kmL93E1039N6340,E1039N6340,,,,,,,,,,,,
3331,1kmL93E1039N6341,E1039N6341,,,,,,,,,,,,
3332,1kmL93E1039N6342,E1039N6342,,,,,,,,,,,,
3333,1kmL93E1039N6343,E1039N6343,,,,,,,,,,,,
3334,1kmL93E1039N6344,E1039N6344,,,,,,,,,,,,
3335,1kmL93E1039N6345,E1039N6345,,,,,,,,,,,,
3336,1kmL93E1039N6346,E1039N6346,,,,,,,,,,,,
3337,1kmL93E1039N6347,E1039N6347,,,,,,,,,,,,
3338,1kmL93E1039N6348,E1039N6348,,,,,,,,,,,,
3339,1kmL93E1039N6349,E1039N6349,"13887","14",2021/07/20 00:00:00,,"14",,,44.1590367,7.24878,"2621",,vrai
3339,1kmL93E1039N6349,E1039N6349,"11419","15",2021/06/10 12:00:00,,"16",,,44.1623417,7.240975,"2657",,vrai
3340,1kmL93E1039N6350,E1039N6350,"12169","11",2021/06/22 12:00:00,,"15",,,44.1747683,7.24974,"2412",,vrai
3340,1kmL93E1039N6350,E1039N6350,"11547","15",2021/06/12 00:00:00,,"14",,,44.1721533,7.2535217,"2365",,vrai
3340,1kmL93E1039N6350,E1039N6350,"11424","15",2021/06/11 18:00:00,,"11",,,44.1721733,7.2535467,"2353",,vrai
3340,1kmL93E1039N6350,E1039N6350,"11423","15",2021/06/11 12:00:00,,"11",,,44.1684367,7.2530867,"2439",,vrai
3341,1kmL93E1039N6351,E1039N6351,,,,,,,,,,,,
3342,1kmL93E1039N6352,E1039N6352,"11763","3",2021/06/04 06:00:00,,"15",,,44.1922733,7.254505,"2395",,vrai
3342,1kmL93E1039N6352,E1039N6352,"10580","3",2021/06/01 18:00:00,,"8",,,44.1899767,7.2538767,"2501",,vrai
3343,1kmL93E1039N6353,E1039N6353,"11755","3",2021/06/02 06:00:00,,"4",,,44.194315,7.255175,"2515",,vrai
3343,1kmL93E1039N6353,E1039N6353,"11754","3",2021/06/02 00:00:00,,"9",,,44.194385,7.2553167,"2537",,vrai
3344,1kmL93E1039N6354,E1039N6354,,,,,,,,,,,,
3345,1kmL93E1039N6355,E1039N6355,,,,,,,,,,,,
3346,1kmL93E1039N6356,E1039N6356,,,,,,,,,,,,
3347,1kmL93E1039N6357,E1039N6357,,,,,,,,,,,,
3348,1kmL93E1039N6358,E1039N6358,,,,,,,,,,,,
3349,1kmL93E1039N6359,E1039N6359,,,,,,,,,,,,
3350,1kmL93E1039N6360,E1039N6360,,,,,,,,,,,,
3351,1kmL93E1040N6317,E1040N6317,,,,,,,,,,,,
3352,1kmL93E1040N6318,E1040N6318,,,,,,,,,,,,
3353,1kmL93E1040N6319,E1040N6319,,,,,,,,,,,,
3354,1kmL93E1040N6320,E1040N6320,,,,,,,,,,,,
3355,1kmL93E1040N6321,E1040N6321,,,,,,,,,,,,
3356,1kmL93E1040N6322,E1040N6322,,,,,,,,,,,,
3357,1kmL93E1040N6323,E1040N6323,,,,,,,,,,,,
3358,1kmL93E1040N6324,E1040N6324,,,,,,,,,,,,
3359,1kmL93E1040N6325,E1040N6325,,,,,,,,,,,,
3360,1kmL93E1040N6326,E1040N6326,,,,,,,,,,,,
3361,1kmL93E1040N6327,E1040N6327,,,,,,,,,,,,
3362,1kmL93E1040N6328,E1040N6328,,,,,,,,,,,,
3363,1kmL93E1040N6329,E1040N6329,,,,,,,,,,,,
3364,1kmL93E1040N6330,E1040N6330,,,,,,,,,,,,
3365,1kmL93E1040N6331,E1040N6331,,,,,,,,,,,,
3366,1kmL93E1040N6332,E1040N6332,,,,,,,,,,,,
3367,1kmL93E1040N6333,E1040N6333,,,,,,,,,,,,
3368,1kmL93E1040N6334,E1040N6334,,,,,,,,,,,,
3369,1kmL93E1040N6335,E1040N6335,,,,,,,,,,,,
3370,1kmL93E1040N6336,E1040N6336,,,,,,,,,,,,
3371,1kmL93E1040N6337,E1040N6337,,,,,,,,,,,,
3372,1kmL93E1040N6338,E1040N6338,,,,,,,,,,,,
3373,1kmL93E1040N6339,E1040N6339,"35435","19",2022/05/09 21:40:00,,"20",,,44.0690517,7.256325,"1030",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34836","15",2022/05/09 18:00:00,,"20",,,44.069165,7.2561433,"980",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34835","15",2022/05/09 12:00:00,,"18",,,44.0693117,7.2558067,"925",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34834","15",2022/05/09 06:00:00,,"18",,,44.0687817,7.256175,"1049",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34833","15",2022/05/09 00:00:00,,"19",,,44.0691317,7.25584,"1012",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33951","19",2022/05/08 18:00:00,,"19",,,44.06926,7.2560783,"971",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34832","15",2022/05/08 18:00:00,,"19",,,44.0692167,7.256105,"979",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33950","19",2022/05/08 15:00:00,,"19",,,44.0692067,7.25594,"977",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33949","19",2022/05/08 13:03:00,,"19",,,44.0692233,7.25612,"961",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35912","19",2022/05/08 13:03:00,,"19",,,44.0692233,7.25612,"961",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33948","19",2022/05/08 12:47:00,,"18",,,44.06881,7.2557433,"942",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33947","19",2022/05/08 12:32:00,,"18",,,44.0690467,7.256105,"979",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33946","19",2022/05/08 12:17:00,,"18",,,44.069145,7.2559983,"959",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33945","19",2022/05/08 12:01:00,,"18",,,44.0691633,7.2559733,"976",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34831","15",2022/05/08 12:00:00,,"18",,,44.0693817,7.2558467,"927",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33944","19",2022/05/08 12:00:00,,"18",,,44.069155,7.25599,"976",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33943","19",2022/05/08 09:00:00,,"18",,,44.0691383,7.2561683,"1012",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34830","15",2022/05/08 06:00:00,,"18",,,44.0691667,7.25614,"947",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34829","15",2022/05/08 00:00:00,,"18",,,44.0692283,7.2564317,"973",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34828","15",2022/05/07 18:00:00,,"19",,,44.06921,7.25602,"943",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35464","15",2022/05/07 06:00:00,,"17",,,44.0693467,7.256105,"984",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35463","15",2022/05/07 00:00:00,,"18",,,44.069175,7.25619,"988",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34973","19",2022/05/06 18:00:00,,"18",,,44.0692783,7.2560883,"973",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35462","15",2022/05/06 18:00:00,,"18",,,44.0694717,7.2558667,"878",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34972","19",2022/05/06 15:00:00,,"18",,,44.0691517,7.2558517,"993",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34971","19",2022/05/06 13:02:00,,"18",,,44.0691233,7.2558783,"931",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34970","19",2022/05/06 12:47:00,,"18",,,44.0688933,7.2559633,"1018",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34969","19",2022/05/06 12:32:00,,"18",,,44.0690317,7.2560683,"1008",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34968","19",2022/05/06 12:17:00,,"18",,,44.0691167,7.2560217,"1012",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34967","19",2022/05/06 12:01:00,,"17",,,44.0694067,7.25579,"927",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34966","19",2022/05/06 12:00:00,,"17",,,44.069395,7.2557433,"928",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35461","15",2022/05/06 12:00:00,,"17",,,44.06918,7.2558433,"978",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34965","19",2022/05/06 09:00:00,,"17",,,44.0692767,7.2560017,"966",,vrai
3373,1kmL93E1040N6339,E1040N6339,"33745","19",2022/05/06 06:01:00,,"17",,,44.069195,7.2560683,"983",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35460","15",2022/05/06 06:00:00,,"17",,,44.0691717,7.2559883,"967",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35459","15",2022/05/06 00:00:00,,"17",,,44.0692817,7.2560483,"958",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35458","15",2022/05/05 18:00:00,,"18",,,44.068665,7.25625,"1062",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34676","15",2022/05/05 15:53:00,,"18",,,44.0692183,7.2561367,"993",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35457","15",2022/05/05 15:53:00,,"18",,,44.0692183,7.2561367,"993",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35456","15",2022/05/05 12:00:00,,"18",,,44.0692517,7.2560717,"903",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35502","19",2022/05/05 06:00:00,,"17",,,44.0691917,7.2559883,"983",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35501","19",2022/05/05 00:00:00,,"18",,,44.0693333,7.255375,"-1",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35500","19",2022/05/04 21:00:00,,"18",,,44.0691983,7.2558833,"966",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35499","19",2022/05/04 19:08:00,,"19",,,44.069175,7.25606,"975",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35498","19",2022/05/04 18:53:00,,"18",,,44.069265,7.2559067,"1003",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35497","19",2022/05/04 18:38:00,,"19",,,44.0692967,7.2561,"1006",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35496","19",2022/05/04 18:23:00,,"18",,,44.0692967,7.25585,"965",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35495","19",2022/05/04 18:06:00,,"19",,,44.069435,7.2559083,"937",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34905","19",2022/05/04 18:00:00,,"19",,,44.069385,7.256075,"903",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34904","19",2022/05/04 15:00:00,,"19",,,44.06944,7.2558917,"931",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34903","19",2022/05/04 12:00:00,,"17",,,44.069405,7.25591,"948",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34902","19",2022/05/04 09:00:00,,"16",,,44.0692533,7.2558817,"980",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34901","19",2022/05/03 21:00:00,,"18",,,44.06947,7.2559583,"962",,vrai
3373,1kmL93E1040N6339,E1040N6339,"34900","19",2022/05/03 18:41:00,,"18",,,44.069425,7.255735,"983",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35408","19",2022/05/03 18:26:00,,"18",,,44.0694733,7.2555783,"991",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35407","19",2022/05/03 18:11:00,,"18",,,44.0689083,7.2567017,"1043",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35406","19",2022/05/03 17:56:00,,"18",,,44.0689983,7.256665,"1021",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35405","19",2022/05/03 17:39:00,,"18",,,44.0693417,7.2562183,"989",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35404","19",2022/05/03 15:00:00,,"18",,,44.0693483,7.2559017,"1005",,vrai
3373,1kmL93E1040N6339,E1040N6339,"35403","19",2022/05/03 12:00:00,,"16",,,44.0693217,7.2559533,"990",,vrai
3374,1kmL93E1040N6340,E1040N6340,,,,,,,,,,,,
3375,1kmL93E1040N6341,E1040N6341,,,,,,,,,,,,
3376,1kmL93E1040N6342,E1040N6342,,,,,,,,,,,,
3377,1kmL93E1040N6343,E1040N6343,,,,,,,,,,,,
3378,1kmL93E1040N6344,E1040N6344,,,,,,,,,,,,
3379,1kmL93E1040N6345,E1040N6345,,,,,,,,,,,,
3380,1kmL93E1040N6346,E1040N6346,"11191","14",2021/06/07 00:00:00,,"9",,,44.134075,7.2560667,"2210",,vrai
3381,1kmL93E1040N6347,E1040N6347,,,,,,,,,,,,
3382,1kmL93E1040N6348,E1040N6348,,,,,,,,,,,,
3383,1kmL93E1040N6349,E1040N6349,"12414","11",2021/06/27 00:00:00,,"10",,,44.165385,7.2604183,"2183",,vrai
3383,1kmL93E1040N6349,E1040N6349,"11548","15",2021/06/12 06:00:00,,"18",,,44.1641033,7.2561967,"2371",,vrai
3384,1kmL93E1040N6350,E1040N6350,"11418","15",2021/06/10 06:00:00,,"14",,,44.1685067,7.258935,"2204",,vrai
3385,1kmL93E1040N6351,E1040N6351,,,,,,,,,,,,
3386,1kmL93E1040N6352,E1040N6352,"11760","3",2021/06/03 12:00:00,,"16",,,44.192405,7.2656317,"1769",,vrai
3387,1kmL93E1040N6353,E1040N6353,"11762","3",2021/06/04 00:00:00,,"12",,,44.1965367,7.26158,"2293",,vrai
3387,1kmL93E1040N6353,E1040N6353,"11761","3",2021/06/03 18:00:00,,"9",,,44.1965167,7.2604183,"-1",,vrai
3387,1kmL93E1040N6353,E1040N6353,"11759","3",2021/06/03 06:00:00,,"15",,,44.200295,7.26149,"1797",,vrai
3387,1kmL93E1040N6353,E1040N6353,"11758","3",2021/06/03 00:00:00,,"8",,,44.1962483,7.26378,"2093",,vrai
3387,1kmL93E1040N6353,E1040N6353,"11757","3",2021/06/02 18:00:00,,"7",,,44.1966517,7.2635333,"2148",,vrai
3387,1kmL93E1040N6353,E1040N6353,"11756","3",2021/06/02 12:00:00,,"5",,,44.195515,7.2604433,"2259",,vrai
3388,1kmL93E1040N6354,E1040N6354,,,,,,,,,,,,
3389,1kmL93E1040N6355,E1040N6355,,,,,,,,,,,,
3390,1kmL93E1040N6356,E1040N6356,,,,,,,,,,,,
3391,1kmL93E1040N6357,E1040N6357,,,,,,,,,,,,
3392,1kmL93E1040N6358,E1040N6358,,,,,,,,,,,,
3393,1kmL93E1040N6359,E1040N6359,,,,,,,,,,,,
3394,1kmL93E1040N6360,E1040N6360,,,,,,,,,,,,
3395,1kmL93E1041N6317,E1041N6317,,,,,,,,,,,,
3396,1kmL93E1041N6318,E1041N6318,,,,,,,,,,,,
3397,1kmL93E1041N6319,E1041N6319,,,,,,,,,,,,
3398,1kmL93E1041N6320,E1041N6320,,,,,,,,,,,,
3399,1kmL93E1041N6321,E1041N6321,,,,,,,,,,,,
3400,1kmL93E1041N6322,E1041N6322,,,,,,,,,,,,
3401,1kmL93E1041N6323,E1041N6323,,,,,,,,,,,,
3402,1kmL93E1041N6324,E1041N6324,,,,,,,,,,,,
3403,1kmL93E1041N6325,E1041N6325,,,,,,,,,,,,
3404,1kmL93E1041N6326,E1041N6326,,,,,,,,,,,,
3405,1kmL93E1041N6327,E1041N6327,,,,,,,,,,,,
3406,1kmL93E1041N6328,E1041N6328,,,,,,,,,,,,
3407,1kmL93E1041N6329,E1041N6329,,,,,,,,,,,,
3408,1kmL93E1041N6330,E1041N6330,,,,,,,,,,,,
3409,1kmL93E1041N6331,E1041N6331,,,,,,,,,,,,
3410,1kmL93E1041N6332,E1041N6332,,,,,,,,,,,,
3411,1kmL93E1041N6333,E1041N6333,,,,,,,,,,,,
3412,1kmL93E1041N6334,E1041N6334,,,,,,,,,,,,
3413,1kmL93E1041N6335,E1041N6335,,,,,,,,,,,,
3414,1kmL93E1041N6336,E1041N6336,,,,,,,,,,,,
3415,1kmL93E1041N6337,E1041N6337,,,,,,,,,,,,
3416,1kmL93E1041N6338,E1041N6338,,,,,,,,,,,,
3417,1kmL93E1041N6339,E1041N6339,,,,,,,,,,,,
3418,1kmL93E1041N6340,E1041N6340,,,,,,,,,,,,
3419,1kmL93E1041N6341,E1041N6341,,,,,,,,,,,,
3420,1kmL93E1041N6342,E1041N6342,,,,,,,,,,,,
3421,1kmL93E1041N6343,E1041N6343,,,,,,,,,,,,
3422,1kmL93E1041N6344,E1041N6344,,,,,,,,,,,,
3423,1kmL93E1041N6345,E1041N6345,,,,,,,,,,,,
3424,1kmL93E1041N6346,E1041N6346,"14141","14",2021/07/21 00:00:00,,"15",,,44.1357917,7.2755667,"2431",,vrai
3424,1kmL93E1041N6346,E1041N6346,"14140","14",2021/07/20 18:00:00,,"20",,,44.134655,7.273595,"2388",,vrai
3425,1kmL93E1041N6347,E1041N6347,,,,,,,,,,,,
3426,1kmL93E1041N6348,E1041N6348,"14185","11",2021/07/23 18:00:00,,"17",,,44.1482283,7.2768017,"2336",,vrai
3426,1kmL93E1041N6348,E1041N6348,"13732","11",2021/07/17 12:00:00,,"17",,,44.15341,7.2666367,"2223",,vrai
